CompetenciaIndices,SalarioMinimo,SMReferencia,TetoContribuicao,TetoBeneficio,DataBase,FatorIntegral,FatorProporcional,MultiplicadorMoeda,AjusteMoeda,IndiceAtualizacao,IndiceAcumulado,IndiceRes134,IndiceRes134Acumulado,IndiceSalarios,IndiceSCAcumulado,IPCA,IPCAE,IndiceCondenatorias,IndiceCondenatoriasAcumulado,Selic,Juros
10/1995,100,-,"832,66","832,66",FALSE,-,"0,089603",1,1,"1,014","7,2706448254","1,014","3,6360133054","1,014","7,1671602539","1,0141","1,0134",1,"5,3991134625","3,09%","1,0000%"
11/1995,100,-,"832,66","832,66",FALSE,-,"0,087141",1,1,"1,0151","7,170261169","1,0151","3,5858119383","1,0151","7,0682053786","1,0147","1,0146",1,"5,3991134625","2,88%","1,0000%"
12/1995,100,-,"832,66","832,66",FALSE,-,"0,072902",1,1,"1,0165","7,063600797","1,0165","3,5324716169","1,0165","6,9630631254","1,0156","1,0136","1,0421277666","5,3991134625","2,78%","1,0000%"
01/1996,100,-,"832,66","832,66",FALSE,-,"0,069967",1,1,"1,0146","6,9489432336","1,0146","3,4751319399","1,0146","6,8500375065","1,0134","1,0163",1,"5,1808555876","2,58%","1,0000%"
02/1996,100,-,"832,66","832,66",FALSE,-,"0,05111",1,1,"1,0071","6,8489485843","1,0071","3,4251251132","1,0071","6,7514661014","1,0103","1,012",1,"5,1808555876","2,35%","1,0000%"
03/1996,100,-,"832,66","832,66",FALSE,-,"0,043157",1,1,"1,0029","6,8006638708","1,0029","3,4009781682","1,0029","6,7038686341","1,0035","1,0062",1,"5,1808555876","2,22%","1,0000%"
04/1996,100,-,"832,66","832,66",FALSE,-,"0,0409",1,1,"1,0093","6,7809989738","1,0093","3,3911438511","1,007","6,6844836316","1,0126","1,007",1,"5,1808555876","2,07%","1,0000%"
05/1996,112,-,"957,56","957,56",TRUE,"0,15","0,0776",1,1,"1,0168","6,7185167679","1,0168","3,3598968107","1,0168","6,638017509","1,0122","1,0132",1,"5,1808555876","2,01%","1,0000%"
06/1996,112,-,"957,56","957,56",FALSE,-,"0,0714",1,1,"1,0122","6,6075105899","1,0122","3,3043831734","1,0122","6,528341374","1,0119","1,0111","1,067575721","5,1808555876","1,98%","1,0000%"
07/1996,112,-,"957,56","957,56",FALSE,-,"0,0653",1,1,"1,0109","6,527870569","1,0109","3,2645555952","1,0109","6,4496555759","1,0111","1,0137",1,"4,8529162715","1,93%","1,0000%"
08/1996,112,-,"957,56","957,56",FALSE,-,"0,0592",1,1,1,"6,4574839935",1,"3,2293556189","1,00004","6,3801123513","1,0044","1,007",1,"4,8529162715","1,97%","1,0000%"
09/1996,112,-,"957,56","957,56",FALSE,-,"0,0531",1,1,"1,0013","6,4574839935","1,0013","3,2293556189","1,0013","6,379857157","1,0015","1,0011",1,"4,8529162715","1,90%","1,0000%"
10/1996,112,-,"957,56","957,56",FALSE,-,"0,0471",1,1,"1,0022","6,4491001633","1,0022","3,2251629071","1,0022","6,3715741107","1,003","1,0014",1,"4,8529162715","1,86%","1,0000%"
11/1996,112,-,"957,56","957,56",FALSE,-,"0,0411",1,1,"1,0028","6,434943288","1,0028","3,2180831243","1,0028","6,3575874184","1,0032","1,0041",1,"4,8529162715","1,80%","1,0000%"
12/1996,112,-,"957,56","957,56",FALSE,-,"0,0351",1,1,"1,0088","6,4169757559","1,0088","3,2090976508","1,0088","6,3398358779","1,0047","1,002","1,0295015259","4,8529162715","1,80%","1,0000%"
01/1997,112,-,"957,56","957,56",FALSE,-,"0,0292",1,1,"1,0158","6,360998965","1,0158","3,1811039362","1,0158","6,2845319963","1,0118","1,0113",1,"4,713850489","1,73%","1,0000%"
02/1997,112,-,"957,56","957,56",FALSE,-,"0,0233",1,1,"1,0042","6,2620584416","1,0042","3,1316242727","1,0042","6,1867808588","1,005","1,0071",1,"4,713850489","1,67%","1,0000%"
03/1997,112,-,"957,56","957,56",FALSE,-,"0,0174",1,1,"1,0116","6,2358677969","1,0116","3,1185264615","1,0116","6,1609050575","1,0051","1,0059",1,"4,713850489","1,64%","1,0000%"
04/1997,112,-,"957,56","957,56",FALSE,-,"0,0116",1,1,"1,0059","6,1643612069","1,0059","3,0827663716","1,0059","6,090258064","1,0088","1,0068",1,"4,713850489","1,66%","1,0000%"
05/1997,120,-,"957,56","957,56",FALSE,-,"0,0058",1,1,"1,003","6,1282047986","1,003","3,0646847317","1,003","6,0545362998","1,0041","1,005",1,"4,713850489","1,58%","1,0000%"
06/1997,120,-,"1031,87","1031,87",TRUE,"0,0776","0,0481",1,1,"1,007","6,1098751731","1,007","3,0555181772","1,007","6,0364270188","1,0054","1,0055",1,"4,713850489","1,61%","1,0000%"
07/1997,120,-,"1031,87","1031,87",FALSE,-,"0,044",1,1,"1,0009","6,0674033496","1,0009","3,0342782296","1,0009","5,9944657584","1,0022","1,0031",1,"4,713850489","1,60%","1,0000%"
08/1997,120,-,"1031,87","1031,87",FALSE,-,"0,0399",1,1,"0,9996","6,0619475968","0,9996","3,0315498347",1,"5,9890755904","0,9998","1,0017",1,"4,713850489","1,59%","1,0000%"
09/1997,120,-,"1031,87","1031,87",FALSE,-,"0,0359",1,1,"1,0059","6,0643733461","1,0059","3,0327629399","1,0059","5,9890755904","1,0006","0,9995",1,"4,713850489","1,59%","1,0000%"
10/1997,120,-,"1031,87","1031,87",FALSE,-,"0,0318",1,1,"1,0034","6,028803406","1,0034","3,0149745898","1,0034","5,9539473013","1,0023","1,0025",1,"4,713850489","1,67%","1,0000%"
11/1997,120,-,"1031,87","1031,87",FALSE,-,"0,0278",1,1,"1,0083","6,0083749313","1,0083","3,0047584112","1,0083","5,9337724749","1,0017","1,0007",1,"4,713850489","3,04%","1,0000%"
12/1997,120,-,"1031,87","1031,87",FALSE,-,"0,0238",1,1,"1,0069","5,958915929","1,0069","2,9800242103","1,0069","5,884927576","1,0043","1,0049","1,0552261748","4,713850489","2,97%","1,0000%"
01/1998,120,-,"1031,87","1031,87",FALSE,-,"0,0198",1,1,"1,0088","5,918081169","1,0088","2,9596029499","1,0088","5,8445998372","1,0071","1,0054",1,"4,4671470455","2,67%","1,0000%"
02/1998,120,-,"1031,87","1031,87",FALSE,-,"0,0158",1,1,"1,0002","5,8664563531","1,0002","2,9337856363","1,0002","5,7936160162","1,0046","1,0064",1,"4,4671470455","2,13%","1,0000%"
03/1998,120,-,"1031,87","1031,87",FALSE,-,"0,0118",1,1,"1,0023","5,8652832964","1,0023","2,9331989965","1,0023","5,7924575247","1,0034","1,0039",1,"4,4671470455","2,20%","1,0000%"
04/1998,120,-,"1031,87","1031,87",FALSE,-,"0,0079",1,1,"0,9987","5,851824101","0,9987","2,9264681199",1,"5,7791654442","1,0024","1,0022",1,"4,4671470455","1,71%","1,0000%"
05/1998,130,-,"1031,87","1031,87",FALSE,-,"0,0039",1,1,"1,0023","5,8594413748","1,0023","2,9302774806","1,0023","5,7791654442","1,005","1,0041",1,"4,4671470455","1,63%","1,0000%"
06/1998,130,-,"1081,5","1081,5",TRUE,"0,0481","0,0461",1,1,"1,0028","5,8459955849","1,0028","2,923553308","1,0028","5,7659038653","1,0002","1,0034",1,"4,4671470455","1,60%","1,0000%"
07/1998,130,-,"1081,5","1081,5",FALSE,-,"0,0422",1,1,"0,9962","5,8296725019","0,9962","2,9153902154",1,"5,749804413","0,9988","0,9989",1,"4,4671470455","1,70%","1,0000%"
08/1998,130,-,"1081,5","1081,5",FALSE,-,"0,0383",1,1,"0,9983","5,851909759","0,9983","2,926510957",1,"5,749804413","0,9949","0,9963",1,"4,4671470455","1,48%","1,0000%"
09/1998,130,-,"1081,5","1081,5",FALSE,-,"0,0344",1,1,"0,9998","5,8618749464","0,9998","2,9314944976",1,"5,749804413","0,9978","0,9956",1,"4,4671470455","2,49%","1,0000%"
10/1998,130,-,"1081,5","1081,5",FALSE,-,"0,0305",1,1,"0,9997","5,8630475559","0,9997","2,9320809138",1,"5,749804413","1,0002","1,0001",1,"4,4671470455","2,94%","1,0000%"
11/1998,130,-,"1081,5","1081,5",FALSE,-,"0,0266",1,1,"0,9982","5,864806998","0,9982","2,9329608021",1,"5,749804413","0,9988","0,9989",1,"4,4671470455","2,63%","1,0000%"
12/1998,130,-,1200,1200,FALSE,-,"0,0228",1,1,"1,0098","5,8753826869","1,0098","2,9382496514","1,0098","5,749804413","1,0033","1,0013","1,0165435439","4,4671470455","2,40%","1,0000%"
01/1999,130,-,1200,1200,FALSE,-,"0,019",1,1,"1,0115","5,8183627321","1,0115","2,9097342557","1,0115","5,6940031818","1,007","1,0068",1,"4,3944473136","2,18%","1,0000%"
02/1999,130,-,1200,1200,FALSE,-,"0,0151",1,1,"1,0444","5,7522122907","1,0444","2,8766527491","1,0444","5,6292666157","1,0105","1,0064",1,"4,3944473136","2,38%","1,0000%"
03/1999,130,-,1200,1200,FALSE,-,"0,0113",1,1,"1,0198","5,5076716687","1,0198","2,7543592006","1,0198","5,3899527151","1,011","1,0122",1,"4,3944473136","3,33%","1,0000%"
04/1999,130,-,1200,1200,FALSE,-,"0,0075",1,1,"1,0003","5,4007370746","1,0003","2,7008817421","1,0003","5,2853037018","1,0056","1,0078",1,"4,3944473136","2,35%","1,0000%"
05/1999,136,-,1200,1200,FALSE,-,"0,0038",1,1,"0,9966","5,3991173394","0,9966","2,7000717206",1,"5,2837185863","1,003","1,0051",1,"4,3944473136","2,02%","1,0000%"
06/1999,136,-,"1255,32","1255,32",TRUE,"0,0461","0,0581",1,1,"1,0102","5,4175369651","1,0102","2,7092832838","1,0102","5,2837185863","1,0019","0,9998",1,"4,3944473136","1,67%","1,0000%"
07/1999,136,-,"1255,32","1255,32",FALSE,-,"0,0531",1,1,"1,0159","5,3628360375","1,0159","2,681927622","1,0159","5,2303688243","1,0109","1,0079",1,"4,3944473136","1,66%","1,0000%"
08/1999,136,-,"1255,32","1255,32",FALSE,-,"0,0482",1,1,"1,0145","5,2789015036","1,0145","2,6399523792","1,0145","5,1485075541","1,0056","1,0081",1,"4,3944473136","1,57%","1,0000%"
09/1999,136,-,"1255,32","1255,32",FALSE,-,"0,0433",1,1,"1,0147","5,2034514574","1,0147","2,6022201865","1,0147","5,0749211968","1,0031","1,0047",1,"4,3944473136","1,49%","1,0000%"
10/1999,136,-,"1255,32","1255,32",FALSE,-,"0,0384",1,1,"1,0189","5,1280688454","1,0189","2,5645217173","1,0189","5,0014006079","1,0119","1,008",1,"4,3944473136","1,38%","1,0000%"
11/1999,136,-,"1255,32","1255,32",FALSE,-,"0,0335",1,1,"1,0253","5,0329461629","1,0253","2,516951337","1,0253","4,9086275472","1,0095","1,0099",1,"4,3944473136","1,39%","1,0000%"
12/1999,136,-,"1255,32","1255,32",FALSE,-,"0,0286",1,1,"1,0123","4,9087546698","1,0123","2,4548437891","1,0123","4,7875037035","1,006","1,0091","1,0891504606","4,3944473136","1,60%","1,0000%"
01/2000,136,-,"1255,32","1255,32",FALSE,-,"0,0238",1,1,"1,0102","4,8491106093","1,0102","2,4250160912","1,0102","4,7293329087","1,0062","1,0065",1,"4,034747698","1,46%","1,0000%"
02/2000,136,-,"1255,32","1255,32",FALSE,-,"0,019",1,1,"1,0019","4,8001490886","1,0019","2,4005306783","1,0019","4,6815807847","1,0013","1,0034",1,"4,034747698","1,45%","1,0000%"
03/2000,136,-,"1255,32","1255,32",FALSE,-,"0,0142",1,1,"1,0018","4,791046101","1,0018","2,3959783195","1,0018","4,6727026497","1,0022","1,0009",1,"4,034747698","1,45%","1,0000%"
04/2000,151,-,"1255,32","1255,32",FALSE,-,"0,0095",1,1,"1,0013","4,7824377131","1,0013","2,3916733075","1,0013","4,6643068973","1,0042","1,0047",1,"4,034747698","1,30%","1,0000%"
05/2000,151,-,"1255,32","1255,32",FALSE,-,"0,0047",1,1,"1,0067","4,7762286159","1,0067","2,3885681689","1,0067","4,6582511708","1,0001","1,0009",1,"4,034747698","1,49%","1,0000%"
06/2000,151,-,"1328,25","1328,25",TRUE,"0,0581","0,0766",1,1,"1,0093","4,7444408621","1,0093","2,3726712714","1,0093","4,6272486051","1,0023","1,0008",1,"4,034747698","1,39%","1,0000%"
07/2000,151,-,"1328,25","1328,25",FALSE,-,"0,0734",1,1,"1,0226","4,7007241277","1,0226","2,35080875","1,0226","4,5846117161","1,0161","1,0078",1,"4,034747698","1,31%","1,0000%"
08/2000,151,-,"1328,25","1328,25",FALSE,-,"0,0587",1,1,"1,0182","4,5968356422","1,0182","2,2988546352","1,0182","4,4832893762","1,0131","1,0199",1,"4,034747698","1,41%","1,0000%"
09/2000,151,-,"1328,25","1328,25",FALSE,-,"0,046",1,1,"1,0069","4,5146686724","1,0069","2,2577633424","1,0069","4,4031520097","1,0023","1,0045",1,"4,034747698","1,22%","1,0000%"
10/2000,151,-,"1328,25","1328,25",FALSE,-,"0,0415",1,1,"1,0037","4,483730929","1,0037","2,2422915309","1,0037","4,3729784583","1,0014","1,0018",1,"4,034747698","1,29%","1,0000%"
11/2000,151,-,"1328,25","1328,25",FALSE,-,"0,0399",1,1,"1,0039","4,4672022805","1,0039","2,234025636","1,0039","4,3568580834","1,0032","1,0017",1,"4,034747698","1,22%","1,0000%"
12/2000,151,-,"1328,25","1328,25",FALSE,-,"0,0368",1,1,"1,0076","4,4498478738","1,0076","2,2253467835","1,0076","4,3399323472","1,0059","1,006035557","1,0603555701","4,034747698","1,20%","1,0000%"
01/2001,151,-,"1328,25","1328,25",FALSE,-,"0,0312",1,1,"1,0049","4,4162841146","1,0049","2,2085617145","1,0049","4,3071976451","1,0057","1,0063","1,0063","3,8050893603","1,27%","1,0000%"
02/2001,151,-,"1328,25","1328,25",FALSE,-,"0,0233",1,1,"1,0034","4,3947498403","1,0034","2,1977925311","1,0034","4,2861952882","1,0046","1,005","1,005","3,7812673758","1,02%","1,0000%"
03/2001,151,-,"1328,25","1328,25",FALSE,-,"0,0183",1,1,"1,008","4,3798583221","1,008","2,1903453569","1,008","4,2716716048","1,0038","1,0036","1,0036","3,7624551003","1,26%","1,0000%"
04/2001,180,-,"1328,25","1328,25",FALSE,-,"0,0134",1,1,"1,0113","4,3450975417","1,0113","2,1729616636","1,0113","4,2377694492","1,0058","1,005","1,005","3,7489588485","1,19%","1,0000%"
05/2001,180,-,"1328,25","1328,25",FALSE,-,"0,005",1,1,"1,0044","4,2965465655","1,0044","2,1486815619","1,0044","4,1904177288","1,0041","1,0049","1,0049","3,7303073119","1,34%","1,0000%"
06/2001,180,-,1430,1430,TRUE,"0,0766","0,092",1,1,"1,0146","4,2777245774","1,0146","2,1392687793","1,0146","4,1720606619","1,0052","1,0038","1,0038","3,712117934","1,27%","1,0000%"
07/2001,180,-,1430,1430,FALSE,-,"0,0855",1,1,"1,0162","4,216168517","1,0162","2,1084848998","1,0162","4,1120250955","1,0133","1,0094","1,0094","3,698065286","1,50%","1,0000%"
08/2001,180,-,1430,1430,FALSE,-,"0,0736",1,1,"1,009","4,1489554389","1,009","2,0748719738","1,009","4,0464722452","1,007","1,0118","1,0118","3,6636271904","1,60%","1,0000%"
09/2001,180,-,1430,1430,FALSE,-,"0,0652",1,1,"1,0038","4,1119479078","1,0038","2,0563646916","1,0038","4,0103788356","1,0028","1,0038","1,0038","3,6209005637","1,32%","1,0000%"
10/2001,180,-,1430,1430,FALSE,-,"0,0605",1,1,"1,0145","4,0963816575","1,0145","2,0485800872","1,0145","3,9951970867","1,0083","1,0037","1,0037","3,6071932294","1,53%","1,0000%"
11/2001,180,-,1430,1430,FALSE,-,"0,0506",1,1,"1,0076","4,0378330778","1,0076","2,0193002339","1,0076","3,9380947134","1,0071","1,0099","1,0099","3,5938958149","1,39%","1,0000%"
12/2001,180,-,1430,1430,FALSE,-,"0,0372",1,1,"1,0018","4,0073770125","1,0018","2,0040693071","1,0018","3,9083909422","1,0065","1,0055","1,0055","3,5586650311","1,39%","1,0000%"
01/2002,180,-,1430,1430,FALSE,-,"0,0296",1,1,"1,0019","4,0001766945","1,0019","2,0004684639","1,0019","3,9013684789","1,0052","1,0062","1,0062","3,5391994342","1,53%","1,0000%"
02/2002,180,-,1430,1430,FALSE,-,"0,0187",1,1,"1,0018","3,992590772","1,0018","1,9966747818","1,0018","3,8939699361","1,0036","1,0044","1,0044","3,5173916063","1,25%","1,0000%"
03/2002,180,-,1430,1430,FALSE,-,"0,0156",1,1,"1,0011","3,9854170214","1,0011","1,9930872248","1,0011","3,886973384","1,006","1,004","1,004","3,5019828816","1,37%","1,0000%"
04/2002,200,-,1430,1430,FALSE,-,"0,0093",1,1,"1,007","3,9810378797","1,007","1,9908972378","1,007","3,8827024113","1,008","1,0078","1,0078","3,4880307586","1,48%","1,0000%"
05/2002,200,-,1430,1430,FALSE,-,"0,0025",1,1,"1,0111","3,9533643294","1,0111","1,977057833","1,0111","3,8557124244","1,0021","1,0042","1,0042","3,461034688","1,41%","1,0000%"
06/2002,200,-,"1561,56","1561,56",TRUE,"0,092","0,1971",1,1,"1,0174","3,909963732","1,0174","1,9553534101","1,0174","3,8133838635","1,0042","1,0033","1,0033","3,4465591396","1,33%","1,0000%"
07/2002,200,-,"1561,56","1561,56",FALSE,-,"0,1898",1,1,"1,0205","3,8430938982","1,0205","1,9219121389","1,0205","3,7481657789","1,0119","1,0077","1,0077","3,435222904","1,54%","1,0000%"
08/2002,200,-,"1561,56","1561,56",FALSE,-,"0,1763",1,1,"1,0236","3,7658930898","1,0236","1,8833043988","1,0236","3,6728719049","1,0065","1,01","1,01","3,4089738057","1,44%","1,0000%"
09/2002,200,-,"1561,56","1561,56",FALSE,-,"0,1663",1,1,"1,0264","3,6790671061","1,0264","1,8398831563","1,0264","3,5881906066","1,0072","1,0062","1,0062","3,3752215898","1,38%","1,0000%"
10/2002,200,-,"1561,56","1561,56",FALSE,-,"0,1567",1,1,"1,0421","3,5844379444","1,0421","1,7925595833","1,0421","3,4958988762","1,0131","1,009","1,009","3,35442416","1,65%","1,0000%"
11/2002,200,-,"1561,56","1561,56",FALSE,-,"0,1388",1,1,"1,0584","3,4396295407","1,0584","1,720141621","1,0584","3,3546673795","1,0302","1,0208","1,0208","3,3245036274","1,54%","1,0000%"
12/2002,200,-,"1561,56","1561,56",FALSE,-,"0,1015",1,1,"1,027","3,2498389463","1,027","1,6252282889","1,027","3,1695647955","1,021","1,0305","1,0305","3,2567629579","1,74%","1,0000%"
01/2003,200,-,"1561,56","1561,56",FALSE,-,"0,0725",1,1,"1,0217","3,1644001424","1,0217","1,5825007682","1,0217","3,0862364124","1,0225","1,0198","1,0198","3,1603716233","1,97%","1,0000%"
02/2003,200,-,"1561,56","1561,56",FALSE,-,"0,0467",1,1,"1,0159","3,0971910956","1,0159","1,5488898583","1,0159","3,0206874937","1,0157","1,0219","1,0219","3,0990112016","1,83%","1,0000%"
03/2003,200,-,"1561,56","1561,56",FALSE,-,"0,0316",1,1,"1,0166","3,0487165032","1,0166","1,5246479558","1,0166","2,9734102704","1,0123","1,0114","1,0114","3,0325973202","1,78%","1,0000%"
04/2003,240,-,"1561,56","1561,56",FALSE,-,"0,0177",1,1,"1,0041","2,9989341956","1,0041","1,4997520714","1,0041","2,9248576337","1,0097","1,0114","1,0114","2,9984153849","1,87%","1,0000%"
05/2003,240,-,"1561,56","1561,56",FALSE,-,"0,0038",1,1,"0,9933","2,9866887716","0,9933","1,4936281958","0,9933","2,9129146835","1,0061","1,0085","1,0085","2,9646187313","1,97%","1,0000%"
06/2003,240,-,"1869,34","1869,34",TRUE,"0,1971","0,0453",1,1,"0,993","3,0068345632","0,993","1,5037030059","0,993","2,9325628546","0,9985","1,0022","1,0022","2,9396318605","1,86%","1,0000%"
07/2003,240,-,"1869,34","1869,34",FALSE,-,"0,0459",1,1,"0,998","3,0280307786","0,998","1,5143031278","0,998","2,9532355032","1,002","0,9982","0,9982","2,933178867","2,08%","1,0000%"
08/2003,240,-,"1869,34","1869,34",FALSE,-,"0,0455",1,1,"1,0062","3,0340989766","1,0062","1,5173378034","1,0062","2,9591538108","1,0034","1,0027","1,0027","2,9384681096","1,77%","1,0000%"
09/2003,240,-,"1869,34","1869,34",FALSE,-,"0,0436",1,1,"1,0105","3,0154034751","1,0105","1,5079882761","1,0105","2,9409201061","1,0078","1,0057","1,0057","2,9305556095","1,68%","1,0000%"
10/2003,240,-,"1869,34","1869,34",FALSE,-,"0,0351",1,1,"1,0044","2,9840707324","1,0044","1,4923189274","1,0044","2,9103613123","1,0029","1,0066","1,0066","2,9139461166","1,64%","1,0000%"
11/2003,240,-,"1869,34","1869,34",FALSE,-,"0,0311",1,1,"1,0048","2,9709983397","1,0048","1,4857814888","1,0048","2,8976118203","1,0034","1,0017","1,0017","2,8948401715","1,34%","1,0000%"
12/2003,240,-,"1869,34","1869,34",FALSE,-,"0,0273",1,1,"1,006","2,9568056724","1,006","1,4786838066","1,006","2,8837697257","1,0052","1,0046","1,0046","2,8899272951","1,37%","1,0000%"
01/2004,240,-,2400,2400,FALSE,-,"0,0218",1,1,"1,008","2,9391706485","1,008","1,4698646189","1,008","2,8665703038","1,0076","1,0068","1,0068","2,8766945004","1,27%","1,0000%"
02/2004,240,-,2400,2400,FALSE,-,"0,0134",1,1,"1,0108","2,9158438974","1,0108","1,4581990266","1,0039","2,8438197459","1,0061","1,009","1,009","2,8572650977","1,08%","1,0000%"
03/2004,240,-,2400,2400,FALSE,-,"0,0094",1,1,"1,0093","2,8846892534","1,0093","1,4426187442","1,0057","2,8327719353","1,0047","1,004","1,004","2,8317790859","1,38%","1,0000%"
04/2004,240,-,2400,2400,FALSE,-,"0,0037",1,1,"1,0115","2,8581088412","1,0115","1,4293260123","1,0041","2,8167166504","1,0037","1,0021","1,0021","2,8204970975","1,18%","1,0000%"
05/2004,260,-,"2508,72","2508,72",TRUE,"0,0453","0,06355",1,1,"1,0146","2,825614277","1,0146","1,4130756424","1,004","2,8052152678","1,0051","1,0054","1,0054","2,8145864659","1,23%","1,0000%"
06/2004,260,-,"2508,72","2508,72",FALSE,-,"0,05932",1,1,"1,0129","2,7849539494","1,0129","1,3927416148","1,005","2,7940391114","1,0071","1,0056","1,0056","2,7994693316","1,23%","1,0000%"
07/2004,260,-,"2508,72","2508,72",FALSE,-,"0,05405",1,1,"1,0114","2,7494855853","1,0114","1,3750040624","1,0073","2,7801384193","1,0091","1,0093","1,0093","2,7838796058","1,29%","1,0000%"
08/2004,260,-,"2508,72","2508,72",FALSE,-,"0,04641",1,1,"1,0131","2,7184947452","1,0131","1,3595056975","1,005","2,7599904887","1,0069","1,0079","1,0079","2,7582280846","1,29%","1,0000%"
09/2004,260,-,"2508,72","2508,72",FALSE,-,"0,0412",1,1,"1,0048","2,6833429525","1,0048","1,3419264608","1,0017","2,7462591927","1,0033","1,0049","1,0049","2,7366088745","1,25%","1,0000%"
10/2004,260,-,"2508,72","2508,72",FALSE,-,"0,03944",1,1,"1,0053","2,6705244352","1,0053","1,3355159841","1,0017","2,7415984753","1,0044","1,0032","1,0032","2,7232648766","1,21%","1,0000%"
11/2004,260,-,"2508,72","2508,72",FALSE,-,"0,03767",1,1,"1,0082","2,6564452753","1,0082","1,3284750663","1,0044","2,7369456677","1,0069","1,0063","1,0063","2,7145782262","1,25%","1,0000%"
12/2004,260,-,"2508,72","2508,72",FALSE,-,"0,03313",1,1,"1,0052","2,6348395906","1,0052","1,3176701709","1,0086","2,7249558619","1,0086","1,0084","1,0084","2,6975834505","1,48%","1,0000%"
01/2005,260,-,"2508,72","2508,72",FALSE,-,"0,02432",1,1,"1,0033","2,6212093023","1,0033","1,3108537315","1,0057","2,7017210608","1,0058","1,0068","1,0068","2,6751125055","1,38%","1,0000%"
02/2005,260,-,"2508,72","2508,72",FALSE,-,"0,01851",1,1,"1,004","2,6125877627","1,004","1,3065421424","1,0044","2,6864085321","1,0059","1,0074","1,0074","2,6570446022","1,22%","1,0000%"
03/2005,260,-,"2508,72","2508,72",FALSE,-,"0,01405",1,1,"1,0099","2,6021790465","1,0099","1,3013367952","1,0073","2,6746401156","1,0061","1,0035","1,0035","2,6375269031","1,53%","1,0000%"
04/2005,260,-,"2508,72","2508,72",FALSE,-,"0,0067",1,1,"1,0051","2,5766700133","1,0051","1,2885798546","1,0091","2,6552567414","1,0087","1,0074","1,0074","2,6283277559","1,41%","1,0000%"
05/2005,300,-,"2668,15","2668,15",TRUE,"0,06355","0,0501",1,1,"0,9975","2,5635956754","0,9975","1,2820414433","1,007","2,631311804","1,0049","1,0083","1,0083","2,6090210005","1,50%","1,0000%"
06/2005,300,-,"2668,15","2668,15",FALSE,-,"0,0428",1,1,"0,9955","2,5700207272","0,9955","1,2852545797","0,9989","2,6130206594","0,9998","1,0012","1,0012","2,5875443822","1,59%","1,0000%"
07/2005,300,-,"2668,15","2668,15",FALSE,-,"0,04395",1,1,"0,996","2,5816380987","0,996","1,2910643694","1,0003","2,6158981474","1,0025","1,0011","1,0011","2,5844430505","1,51%","1,0000%"
08/2005,300,-,"2668,15","2668,15",FALSE,-,"0,04364",1,1,"0,9921","2,5920061231","0,9921","1,2962493669",1,"2,6151136133","1,0017","1,0028","1,0028","2,5816032869","1,66%","1,0000%"
09/2005,300,-,"2668,15","2668,15",FALSE,-,"0,04364",1,1,"0,9987","2,6126460268","0,9987","1,30657128","1,0015","2,6151136133","1,0035","1,0016","1,0016","2,5743949809","1,50%","1,0000%"
10/2005,300,-,"2668,15","2668,15",FALSE,-,"0,04208",1,1,"1,0063","2,6160468877","1,0063","1,3082720336","1,0058","2,611196818","1,0075","1,0056","1,0056","2,5702825289","1,41%","1,0000%"
11/2005,300,-,"2668,15","2668,15",FALSE,-,"0,03607",1,1,"1,0033","2,5996689732","1,0033","1,30008152","1,0054","2,5961392106","1,0055","1,0078","1,0078","2,5559691019","1,38%","1,0000%"
12/2005,300,-,"2668,15","2668,15",FALSE,-,"0,0305",1,1,"1,0007","2,5911182829","1,0007","1,2958053623","1,004","2,5821953557","1,0036","1,0038","1,0038","2,5361868445","1,47%","1,0000%"
01/2006,300,-,"2668,15","2668,15",FALSE,-,"0,0264",1,1,"1,0072","2,5893057688","1,0072","1,2948989331","1,0038","2,5719077248","1,0059","1,0051","1,0051","2,5265858184","1,43%","1,0000%"
02/2006,300,-,"2668,15","2668,15",FALSE,-,"0,02251",1,1,"0,9994","2,5707960373","0,9994","1,2856423085","1,0023","2,5621714732","1,0041","1,0052","1,0052","2,5137656138","1,15%","1,0000%"
03/2006,300,-,"2668,15","2668,15",FALSE,-,"0,02017",1,1,"0,9955","2,572339441","0,9955","1,286414157","1,0027","2,5562920016","1,0043","1,0037","1,0037","2,5007616532","1,42%","1,0000%"
04/2006,350,-,"2801,56","2801,56",TRUE,"0,0501","0,033",1,1,"1,0002","2,5839672938","1,0002","1,2922291883","1,0012","2,5494085984","1,0021","1,0017","1,0017","2,4915429443","1,08%","1,0000%"
05/2006,350,-,"2801,56","2801,56",FALSE,-,"0,0317",1,1,"1,0038","2,5834506037","1,0038","1,2919707942","1,0013","2,5463529748","1,001","1,0027","1,0027","2,4873145096","1,28%","1,0000%"
06/2006,350,-,"2801,56","2801,56",FALSE,-,"0,0304",1,1,"1,0067","2,5736706552","1,0067","1,2870798906","0,9993","2,5430470137","0,9979","0,9985","0,9985","2,4806168442","1,18%","1,0000%"
07/2006,350,-,"2801,56","2801,56",FALSE,-,"0,0311",1,1,"1,0017","2,556541825","1,0017","1,2785138478","1,0011","2,5448283936","1,0019","0,9998","0,9998","2,4843433592","1,17%","1,0000%"
08/2006,350,-,"2801,82","2801,82",FALSE,-,"0,03",1,1,"1,0041","2,5522030798","1,0041","1,2763440629","0,9998","2,5420321582","1,0005","1,0019","1,0019","2,4848403273","1,26%","1,0000%"
