CompetenciaIndices,SalarioMinimo,SMReferencia,TetoContribuicao,TetoBeneficio,DataBase,FatorIntegral,FatorProporcional,MultiplicadorMoeda,AjusteMoeda,IndiceAtualizacao,IndiceAcumulado,IndiceRes134,IndiceRes134Acumulado,IndiceSalarios,IndiceSCAcumulado,IPCA,IPCAE,IndiceCondenatorias,IndiceCondenatoriasAcumulado,Selic,Juros
12/2010,"510,00",-,"3.467,40","3.467,40",FALSE,-,"0,00600000","1,0000000000","1,0000000000","1,0060000000","1,90121468103435","1,0014060000","1,0735050925","1,0060000000","1,9012146810","1,0063000000","1,0069000000","1,0069000000","1,8923346177","0,93%","0,5000%"
01/2011,"540,00",-,"3.691,74","3.691,74",TRUE,"0,06470000","0,06080000","1,0000000000","1,0000000000","1,0094000000","1,88987542846357","1,0007150000","1,0719978635","1,0094000000","1,8898754285","1,0083000000","1,0076000000","1,0076000000","1,8793669855","0,86%","0,5000%"
02/2011,"540,00",-,"3.691,74","3.691,74",FALSE,-,"0,05090000","1,0000000000","1,0000000000","1,0054000000","1,87227603374635","1,0005240000","1,0712319327","1,0054000000","1,8722760337","1,0080000000","1,0097000000","1,0097000000","1,8651915299","0,84%","0,5000%"
03/2011,"545,00",-,"3.691,74","3.691,74",FALSE,-,"0,04530000","1,0000000000","1,0000000000","1,0066000000","1,86222004550065","1,0012120000","1,0706709011","1,0066000000","1,8622200455","1,0079000000","1,0060000000","1,0060000000","1,8472729820","0,92%","0,5000%"
04/2011,"545,00",-,"3.691,74","3.691,74",FALSE,-,"0,03840000","1,0000000000","1,0000000000","1,0072000000","1,85000997963506","1,0003690000","1,0693748188","1,0072000000","1,8500099796","1,0077000000","1,0077000000","1,0077000000","1,8362554493","0,84%","0,5000%"
05/2011,"545,00",-,"3.691,74","3.691,74",FALSE,-,"0,03100000","1,0000000000","1,0000000000","1,0057000000","1,83678512672266","1,0015700000","1,0689803651","1,0057000000","1,8367851267","1,0047000000","1,0070000000","1,0070000000","1,8222243220","0,99%","0,5000%"
06/2011,"545,00",-,"3.691,74","3.691,74",FALSE,-,"0,02520000","1,0000000000","1,0000000000","1,0022000000","1,82637479041728","1,0011140000","1,0673046967","1,0022000000","1,8263747904","1,0015000000","1,0023000000","1,0023000000","1,8095574200","0,96%","0,5000%"
07/2011,"545,00",-,"3.691,74","3.691,74",FALSE,-,"0,02290000","1,0000000000","1,0000000000","1,0000000000","1,82236558612780","1,0012290000","1,0661170423","1,0000000000","1,8223655861","1,0016000000","1,0010000000","1,0010000000","1,8054049886","0,97%","0,5000%"
08/2011,"545,00",-,"3.691,74","3.691,74",FALSE,-,"0,02290000","1,0000000000","1,0000000000","1,0042000000","1,82236558612780","1,0020760000","1,0648083928","1,0042000000","1,8223655861","1,0037000000","1,0027000000","1,0027000000","1,8036013872","1,07%","0,5000%"
09/2011,"545,00",-,"3.691,74","3.691,74",FALSE,-,"0,01860000","1,0000000000","1,0000000000","1,0045000000","1,81474366274427","1,0010030000","1,0626024302","1,0045000000","1,8147436627","1,0053000000","1,0053000000","1,0053000000","1,7987447763","0,94%","0,5000%"
10/2011,"545,00",-,"3.691,74","3.691,74",FALSE,-,"0,01410000","1,0000000000","1,0000000000","1,0032000000","1,80661390019340","1,0006200000","1,0615377079","1,0032000000","1,8066139002","1,0043000000","1,0042000000","1,0042000000","1,7892616893","0,88%","0,5000%"
11/2011,"545,00",-,"3.691,74","3.691,74",FALSE,-,"0,01080000","1,0000000000","1,0000000000","1,0057000000","1,80085117642883","1,0006450000","1,0608799623","1,0057000000","1,8008511764","1,0052000000","1,0046000000","1,0046000000","1,7817782208","0,86%","0,5000%"
12/2011,"545,00",-,"3.691,74","3.691,74",FALSE,-,"0,00510000","1,0000000000","1,0000000000","1,0051000000","1,79064450276308","1,0009370000","1,0601961358","1,0051000000","1,7906445028","1,0050000000","1,0056000000","1,0056000000","1,7736195708","0,91%","0,5000%"
01/2012,"622,00",-,"3.916,20","3.916,20",TRUE,"0,06080000","0,06200000","1,0000000000","1,0000000000","1,0051000000","1,78155855413698","1,0008640000","1,0592036619","1,0051000000","1,7815585541","1,0056000000","1,0065000000","1,0065000000","1,7637426121","0,89%","0,5000%"
02/2012,"622,00",-,"3.916,20","3.916,20",FALSE,-,"0,05660000","1,0000000000","1,0000000000","1,0039000000","1,77251870872249","1,0000000000","1,0582893000","1,0039000000","1,7725187087","1,0045000000","1,0053000000","1,0053000000","1,7523523221","0,75%","0,5000%"
03/2012,"622,00",-,"3.916,20","3.916,20",FALSE,-,"0,05250000","1,0000000000","1,0000000000","1,0018000000","1,76563274103247","1,0010680000","1,0582893000","1,0018000000","1,7656327410","1,0021000000","1,0025000000","1,0025000000","1,7431138188","0,82%","0,5000%"
04/2012,"622,00",-,"3.916,20","3.916,20",FALSE,-,"0,05060000","1,0000000000","1,0000000000","1,0064000000","1,76246031247002","1,0002270000","1,0571602528","1,0064000000","1,7624603125","1,0064000000","1,0043000000","1,0043000000","1,7387669016","0,71%","0,5000%"
05/2012,"622,00",-,"3.916,20","3.916,20",FALSE,-,"0,04390000","1,0000000000","1,0000000000","1,0055000000","1,75125229776433","1,0004680000","1,0569203319","1,0055000000","1,7512522978","1,0036000000","1,0051000000","1,0051000000","1,7313222160","0,74%","0,5000%"
06/2012,"622,00",-,"3.916,20","3.916,20",FALSE,-,"0,03820000","1,0000000000","1,0000000000","1,0026000000","1,74167309573777","1,0000000000","1,0564259246","1,0026000000","1,7416730957","1,0008000000","1,0018000000","1,0018000000","1,7225372759","0,64%","0,4828%"
07/2012,"622,00",-,"3.916,20","3.916,20",FALSE,-,"0,03550000","1,0000000000","1,0000000000","1,0043000000","1,73715648886672","1,0001440000","1,0564259246","1,0043000000","1,7371564889","1,0043000000","1,0033000000","1,0033000000","1,7194422798","0,68%","0,4828%"
08/2012,"622,00",-,"3.916,20","3.916,20",FALSE,-,"0,03110000","1,0000000000","1,0000000000","1,0045000000","1,72971869846333","1,0001230000","1,0562738212","1,0045000000","1,7297186985","1,0041000000","1,0039000000","1,0039000000","1,7137867834","0,69%","0,4551%"
09/2012,"622,00",-,"3.916,20","3.916,20",FALSE,-,"0,02650000","1,0000000000","1,0000000000","1,0063000000","1,72196983420939","1,0000000000","1,0561439154","1,0063000000","1,7219698342","1,0057000000","1,0048000000","1,0048000000","1,7071289804","0,54%","0,4273%"
10/2012,"622,00",-,"3.916,20","3.916,20",FALSE,-,"0,02000000","1,0000000000","1,0000000000","1,0071000000","1,71118934135882","1,0000000000","1,0561439154","1,0071000000","1,7111893414","1,0059000000","1,0065000000","1,0065000000","1,6989739057","0,61%","0,4273%"
11/2012,"622,00",-,"3.916,20","3.916,20",FALSE,-,"0,01280000","1,0000000000","1,0000000000","1,0054000000","1,69912554995415","1,0000000000","1,0561439154","1,0054000000","1,6991255500","1,0060000000","1,0054000000","1,0054000000","1,6880018934","0,55%","0,4134%"
12/2012,"622,00",-,"3.916,20","3.916,20",FALSE,-,"0,00740000","1,0000000000","1,0000000000","1,0074000000","1,68999955237134","1,0000000000","1,0561439154","1,0074000000","1,6899995524","1,0079000000","1,0069000000","1,0069000000","1,6789356409","0,55%","0,4134%"
01/2013,"678,00",-,"4.159,00","4.159,00",TRUE,"0,06200000","0,05560000","1,0000000000","1,0000000000","1,0092000000","1,67758542026141","1,0000000000","1,0561439154","1,0092000000","1,6775854203","1,0086000000","1,0088000000","1,0088000000","1,6674303713","0,60%","0,4134%"
02/2013,"678,00",-,"4.159,00","4.159,00",FALSE,-,"0,04600000","1,0000000000","1,0000000000","1,0052000000","1,66229233081788","1,0000000000","1,0561439154","1,0052000000","1,6622923308","1,0060000000","1,0068000000","1,0068000000","1,6528849835","0,49%","0,4134%"
03/2013,"678,00",-,"4.159,00","4.159,00",FALSE,-,"0,04060000","1,0000000000","1,0000000000","1,0060000000","1,65369312655977","1,0000000000","1,0561439154","1,0060000000","1,6536931266","1,0047000000","1,0049000000","1,0049000000","1,6417212788","0,55%","0,4134%"
04/2013,"678,00",-,"4.159,00","4.159,00",FALSE,-,"0,03440000","1,0000000000","1,0000000000","1,0059000000","1,64383014568566","1,0000000000","1,0561439154","1,0059000000","1,6438301457","1,0055000000","1,0051000000","1,0051000000","1,6337160700","0,61%","0,4134%"
05/2013,"678,00",-,"4.159,00","4.159,00",FALSE,-,"0,02830000","1,0000000000","1,0000000000","1,0035000000","1,63418843392550","1,0000000000","1,0561439154","1,0035000000","1,6341884339","1,0037000000","1,0046000000","1,0046000000","1,6254263954","0,60%","0,4273%"
06/2013,"678,00",-,"4.159,00","4.159,00",FALSE,-,"0,02470000","1,0000000000","1,0000000000","1,0028000000","1,62848872339362","1,0000000000","1,0561439154","1,0028000000","1,6284887234","1,0026000000","1,0038000000","1,0038000000","1,6179836705","0,61%","0,4551%"
07/2013,"678,00",-,"4.159,00","4.159,00",FALSE,-,"0,02190000","1,0000000000","1,0000000000","0,9987000000","1,62394168667094","1,0002090000","1,0561439154","0,9987000000","1,6239416867","1,0003000000","1,0007000000","1,0007000000","1,6118586078","0,72%","0,4551%"
08/2013,"678,00",-,"4.159,00","4.159,00",FALSE,-,"0,02320000","1,0000000000","1,0000000000","1,0016000000","1,62605555889751","1,0000000000","1,0559232275","1,0016000000","1,6260555589","1,0024000000","1,0016000000","1,0016000000","1,6107310961","0,71%","0,4828%"
09/2013,"678,00",-,"4.159,00","4.159,00",FALSE,-,"0,02160000","1,0000000000","1,0000000000","1,0027000000","1,62345802605582","1,0000790000","1,0559232275","1,0027000000","1,6234580261","1,0035000000","1,0027000000","1,0027000000","1,6081580432","0,71%","0,5000%"
10/2013,"678,00",-,"4.159,00","4.159,00",FALSE,-,"0,01880000","1,0000000000","1,0000000000","1,0061000000","1,61908649252600","1,0009200000","1,0558398161","1,0061000000","1,6190864925","1,0057000000","1,0048000000","1,0048000000","1,6038277084","0,81%","0,5000%"
11/2013,"678,00",-,"4.159,00","4.159,00",FALSE,-,"0,01260000","1,0000000000","1,0000000000","1,0054000000","1,60926994585627","1,0002070000","1,0548693364","1,0054000000","1,6092699459","1,0054000000","1,0057000000","1,0057000000","1,5961661110","0,72%","0,5000%"
12/2013,"678,00",-,"4.159,00","4.159,00",FALSE,-,"0,00720000","1,0000000000","1,0000000000","1,0072000000","1,60062656241921","1,0004940000","1,0546510236","1,0072000000","1,6006265624","1,0092000000","1,0075000000","1,0075000000","1,5871195297","0,79%","0,5000%"
01/2014,"724,00",-,"4.390,24","4.390,24",TRUE,"0,05560000","0,06230000","1,0000000000","1,0000000000","1,0063000000","1,58918443449088","1,0011260000","1,0541302832","1,0063000000","1,5891844345","1,0055000000","1,0067000000","1,0067000000","1,5753047441","0,85%","0,5000%"
02/2014,"724,00",-,"4.390,24","4.390,24",FALSE,-,"0,05560000","1,0000000000","1,0000000000","1,0064000000","1,57923525240075","1,0005370000","1,0529446675","1,0064000000","1,5792352524","1,0069000000","1,0070000000","1,0070000000","1,5648204472","0,79%","0,5000%"
03/2014,"724,00",-,"4.390,24","4.390,24",FALSE,-,"0,04890000","1,0000000000","1,0000000000","1,0082000000","1,56919242090695","1,0002660000","1,0523795397","1,0082000000","1,5691924209","1,0092000000","1,0073000000","1,0073000000","1,5539428472","0,77%","0,5000%"
04/2014,"724,00",-,"4.390,24","4.390,24",FALSE,-,"0,04040000","1,0000000000","1,0000000000","1,0078000000","1,55642969738837","1,0004590000","1,0520996812","1,0078000000","1,5564296974","1,0067000000","1,0078000000","1,0078000000","1,5426812739","0,82%","0,5000%"
05/2014,"724,00",-,"4.390,24","4.390,24",FALSE,-,"0,03230000","1,0000000000","1,0000000000","1,0060000000","1,54438350604124","1,0006040000","1,0516169890","1,0060000000","1,5443835060","1,0046000000","1,0058000000","1,0058000000","1,5307414903","0,87%","0,5000%"
06/2014,"724,00",-,"4.390,24","4.390,24",FALSE,-,"0,02620000","1,0000000000","1,0000000000","1,0026000000","1,53517247121396","1,0004650000","1,0509821958","1,0026000000","1,5351724712","1,0040000000","1,0047000000","1,0047000000","1,5219143869","0,82%","0,5000%"
07/2014,"724,00",-,"4.390,24","4.390,24",FALSE,-,"0,02350000","1,0000000000","1,0000000000","1,0013000000","1,53119137364249","1,0010540000","1,0504937162","1,0013000000","1,5311913736","1,0001000000","1,0017000000","1,0017000000","1,5147948511","0,95%","0,5000%"
08/2014,"724,00",-,"4.390,24","4.390,24",FALSE,-,"0,02220000","1,0000000000","1,0000000000","1,0018000000","1,52920340921052","1,0006020000","1,0493876616","1,0018000000","1,5292034092","1,0025000000","1,0014000000","1,0014000000","1,5122240701","0,87%","0,5000%"
09/2014,"724,00",-,"4.390,24","4.390,24",FALSE,-,"0,02040000","1,0000000000","1,0000000000","1,0049000000","1,52645578879069","1,0008730000","1,0487563103","1,0049000000","1,5264557888","1,0057000000","1,0039000000","1,0039000000","1,5101099163","0,91%","0,5000%"
10/2014,"724,00",-,"4.390,24","4.390,24",FALSE,-,"0,01540000","1,0000000000","1,0000000000","1,0038000000","1,51901262691879","1,0010380000","1,0478415446","1,0038000000","1,5190126269","1,0042000000","1,0048000000","1,0048000000","1,5042433671","0,95%","0,5000%"
11/2014,"724,00",-,"4.390,24","4.390,24",FALSE,-,"0,01150000","1,0000000000","1,0000000000","1,0053000000","1,51326223044311","1,0004830000","1,0467550129","1,0053000000","1,5132622304","1,0051000000","1,0038000000","1,0038000000","1,4970574912","0,84%","0,5000%"
12/2014,"724,00",-,"4.390,24","4.390,24",FALSE,-,"0,00620000","1,0000000000","1,0000000000","1,0062000000","1,50528422405561","1,0010530000","1,0462496743","1,0062000000","1,5052842241","1,0078000000","1,0079000000","1,0079000000","1,4913902084","0,96%","0,5000%"
01/2015,"788,00",-,"4.663,75","4.663,75",TRUE,"0,06230000","0,11280000","1,0000000000","1,0000000000","1,0148000000","1,49600896845121","1,0008780000","1,0451491323","1,0148000000","1,4960089685","1,0124000000","1,0089000000","1,0089000000","1,4797005738","0,94%","0,5000%"
02/2015,"788,00",-,"4.663,75","4.663,75",FALSE,-,"0,09650000","1,0000000000","1,0000000000","1,0116000000","1,47419094250218","1,0001680000","1,0442322963","1,0116000000","1,4741909425","1,0122000000","1,0133000000","1,0133000000","1,4666474119","0,82%","0,5000%"
03/2015,"788,00",-,"4.663,75","4.663,75",FALSE,-,"0,08400000","1,0000000000","1,0000000000","1,0151000000","1,45728642002984","1,0012960000","1,0440568948","1,0151000000","1,4572864200","1,0132000000","1,0124000000","1,0124000000","1,4473970314","1,04%","0,5000%"
04/2015,"788,00",-,"4.663,75","4.663,75",FALSE,-,"0,06780000","1,0000000000","1,0000000000","1,0071000000","1,43560872823351","1,0010740000","1,0427055484","1,0071000000","1,4356087282","1,0071000000","1,0107000000","1,0107000000","1,4296691341","0,95%","0,5000%"
05/2015,"788,00",-,"4.663,75","4.663,75",FALSE,-,"0,06030000","1,0000000000","1,0000000000","1,0099000000","1,42548776510129","1,0011530000","1,0415868841","1,0099000000","1,4254877651","1,0074000000","1,0060000000","1,0060000000","1,4145336243","0,99%","0,5000%"
06/2015,"788,00",-,"4.663,75","4.663,75",FALSE,-,"0,04990000","1,0000000000","1,0000000000","1,0077000000","1,41151377869224","1,0018130000","1,0403873175","1,0077000000","1,4115137787","1,0079000000","1,0099000000","1,0099000000","1,4060970421","1,07%","0,5000%"
07/2015,"788,00",-,"4.663,75","4.663,75",FALSE,-,"0,04190000","1,0000000000","1,0000000000","1,0058000000","1,40072817176961","1,0023050000","1,0385045088","1,0058000000","1,4007281718","1,0062000000","1,0059000000","1,0059000000","1,3923131420","1,18%","0,5000%"
08/2015,"788,00",-,"4.663,75","4.663,75",FALSE,-,"0,03590000","1,0000000000","1,0000000000","1,0025000000","1,39265079714616","1,0018670000","1,0361162608","1,0025000000","1,3926507971","1,0022000000","1,0043000000","1,0043000000","1,3841466766","1,11%","0,5000%"
09/2015,"788,00",-,"4.663,75","4.663,75",FALSE,-,"0,03330000","1,0000000000","1,0000000000","1,0051000000","1,38917785251488","1,0019200000","1,0341854366","1,0051000000","1,3891778525","1,0054000000","1,0039000000","1,0039000000","1,3782203291","1,11%","0,5000%"
10/2015,"788,00",-,"4.663,75","4.663,75",FALSE,-,"0,02810000","1,0000000000","1,0000000000","1,0077000000","1,38212899464220","1,0017900000","1,0322036057","1,0077000000","1,3821289946","1,0082000000","1,0066000000","1,0066000000","1,3728661512","1,11%","0,5000%"
11/2015,"788,00",-,"4.663,75","4.663,75",FALSE,-,"0,02020000","1,0000000000","1,0000000000","1,0111000000","1,37156792164553","1,0012970000","1,0303592626","1,0111000000","1,3715679216","1,0101000000","1,0085000000","1,0085000000","1,3638646445","1,06%","0,5000%"
12/2015,"788,00",-,"4.663,75","4.663,75",FALSE,-,"0,00900000","1,0000000000","1,0000000000","1,0090000000","1,35651065339287","1,0022500000","1,0290246177","1,0090000000","1,3565106534","1,0096000000","1,0118000000","1,0118000000","1,3523695037","1,16%","0,5000%"
01/2016,"880,00",-,"5.189,82","5.189,82",TRUE,"0,11280000","0,06580000","1,0000000000","1,0000000000","1,0151000000","1,34441095479967","1,0013200000","1,0267145101","1,0151000000","1,3444109548","1,0127000000","1,0092000000","1,0092000000","1,3365976514","1,06%","0,5000%"
02/2016,"880,00",-,"5.189,82","5.189,82",FALSE,-,"0,04990000","1,0000000000","1,0000000000","1,0095000000","1,32441232863725","1,0009570000","1,0253610335","1,0095000000","1,3244123286","1,0090000000","1,0142000000","1,0142000000","1,3244130514","1,00%","0,5000%"
03/2016,"880,00",-,"5.189,82","5.189,82",FALSE,-,"0,04010000","1,0000000000","1,0000000000","1,0044000000","1,31194881489574","1,0021680000","1,0243807012","1,0044000000","1,3119488149","1,0043000000","1,0043000000","1,0043000000","1,3058697016","1,16%","0,5000%"
04/2016,"880,00",-,"5.189,82","5.189,82",FALSE,-,"0,03550000","1,0000000000","1,0000000000","1,0064000000","1,30620152817178","1,0013040000","1,0221646482","1,0064000000","1,3062015282","1,0061000000","1,0051000000","1,0051000000","1,3002785040","1,06%","0,5000%"
05/2016,"880,00",-,"5.189,82","5.189,82",FALSE,-,"0,02890000","1,0000000000","1,0000000000","1,0098000000","1,29789500017069","1,0015330000","1,0208334813","1,0098000000","1,2978950002","1,0078000000","1,0086000000","1,0086000000","1,2936807323","1,11%","0,5000%"
06/2016,"880,00",-,"5.189,82","5.189,82",FALSE,-,"0,01890000","1,0000000000","1,0000000000","1,0047000000","1,28529906929163","1,0020430000","1,0192709390","1,0047000000","1,2852990693","1,0035000000","1,0040000000","1,0040000000","1,2826499428","1,16%","0,5000%"
07/2016,"880,00",-,"5.189,82","5.189,82",FALSE,-,"0,01420000","1,0000000000","1,0000000000","1,0064000000","1,27928642310305","1,0016210000","1,0171928141","1,0064000000","1,2792864231","1,0052000000","1,0054000000","1,0054000000","1,2775397837","1,11%","0,5000%"
08/2016,"880,00",-,"5.189,82","5.189,82",FALSE,-,"0,00770000","1,0000000000","1,0000000000","1,0031000000","1,27115105634246","1,0025450000","1,0155466130","1,0031000000","1,2711510563","1,0044000000","1,0045000000","1,0045000000","1,2706781218","1,22%","0,5000%"
09/2016,"880,00",-,"5.189,82","5.189,82",FALSE,-,"0,00460000","1,0000000000","1,0000000000","1,0008000000","1,26722266607762","1,0015750000","1,0129686079","1,0008000000","1,2672226661","1,0008000000","1,0023000000","1,0023000000","1,2649856862","1,11%","0,5000%"
10/2016,"880,00",-,"5.189,82","5.189,82",FALSE,-,"0,00380000","1,0000000000","1,0000000000","1,0017000000","1,26620969831896","1,0016010000","1,0113756912","1,0017000000","1,2662096983","1,0026000000","1,0019000000","1,0019000000","1,2620828955","1,05%","0,5000%"
11/2016,"880,00",-,"5.189,82","5.189,82",FALSE,-,"0,00210000","1,0000000000","1,0000000000","1,0007000000","1,26406079496752","1,0014280000","1,0097590669","1,0007000000","1,2640607950","1,0018000000","1,0026000000","1,0026000000","1,2596894855","1,04%","0,5000%"
12/2016,"880,00",-,"5.189,82","5.189,82",FALSE,-,"0,00140000","1,0000000000","1,0000000000","1,0014000000","1,26317657136756","1,0018490000","1,0083191871","1,0014000000","1,2631765714","1,0030000000","1,0019000000","1,0019000000","1,2564227863","1,12%","0,5000%"
01/2017,"937,00",-,"5.531,31","5.531,31",TRUE,"0,06580000","0,02070000","1,0000000000","1,0000000000","1,0042000000","1,26141059653241","1,0017000000","1,0064582458","1,0042000000","1,2614105965","1,0038000000","1,0031000000","1,0031000000","1,2540401101","1,09%","0,5000%"
02/2017,"937,00",-,"5.531,31","5.531,31",FALSE,-,"0,01640000","1,0000000000","1,0000000000","1,0024000000","1,25613483024538","1,0003020000","1,0047501705","1,0024000000","1,2561348302","1,0033000000","1,0054000000","1,0054000000","1,2501645998","0,87%","0,5000%"
03/2017,"937,00",-,"5.531,31","5.531,31",FALSE,-,"0,01400000","1,0000000000","1,0000000000","1,0032000000","1,25312732466619","1,0015190000","1,0044468276","1,0032000000","1,2531273247","1,0025000000","1,0015000000","1,0015000000","1,2434499700","1,05%","0,5000%"
04/2017,"937,00",-,"5.531,31","5.531,31",FALSE,-,"0,01070000","1,0000000000","1,0000000000","1,0008000000","1,24913010831956","1,0000000000","1,0029233870","1,0008000000","1,2491301083","1,0014000000","1,0021000000","1,0021000000","1,2415875886","0,79%","0,5000%"
05/2017,"937,00",-,"5.531,31","5.531,31",FALSE,-,"0,00990000","1,0000000000","1,0000000000","1,0036000000","1,24813160303713","1,0007640000","1,0029233870","1,0036000000","1,2481316030","1,0031000000","1,0024000000","1,0024000000","1,2389857186","0,93%","0,5000%"
06/2017,"937,00",-,"5.531,31","5.531,31",FALSE,-,"0,00630000","1,0000000000","1,0000000000","0,9970000000","1,24365444702783","1,0005360000","1,0021577385","0,9970000000","1,2436544470","0,9977000000","1,0016000000","1,0016000000","1,2360192723","0,81%","0,5000%"
07/2017,"937,00",-,"5.531,31","5.531,31",FALSE,-,"0,00930000","1,0000000000","1,0000000000","1,0017000000","1,24739663693865","1,0006230000","1,0016208697","1,0017000000","1,2473966369","1,0024000000","0,9982000000","0,9982000000","1,2340448006","0,80%","0,5000%"
08/2017,"937,00",-,"5.531,31","5.531,31",FALSE,-,"0,00760000","1,0000000000","1,0000000000","0,9997000000","1,24527966151407","1,0005090000","1,0009972484","0,9997000000","1,2452796615","1,0019000000","1,0035000000","1,0035000000","1,2362700868","0,80%","0,5000%"
09/2017,"937,00",-,"5.531,31","5.531,31",FALSE,-,"0,00790000","1,0000000000","1,0000000000","0,9998000000","1,24565335752133","1,0000000000","1,0004880000","0,9998000000","1,2456533575","1,0016000000","1,0011000000","1,0011000000","1,2319582330","0,64%","0,5000%"
10/2017,"937,00",-,"5.531,31","5.531,31",FALSE,-,"0,00810000","1,0000000000","1,0000000000","1,0037000000","1,24590253802894","1,0000000000","1,0004880000","1,0037000000","1,2459025380","1,0042000000","1,0034000000","1,0034000000","1,2306045680","0,64%","0,4690%"
11/2017,"937,00",-,"5.531,31","5.531,31",FALSE,-,"0,00440000","1,0000000000","1,0000000000","1,0018000000","1,24130969216792","1,0000000000","1,0004880000","1,0018000000","1,2413096922","1,0028000000","1,0032000000","1,0032000000","1,2264346900","0,57%","0,4273%"
12/2017,"937,00",-,"5.531,31","5.531,31",FALSE,-,"0,00260000","1,0000000000","1,0000000000","1,0026000000","1,23907934933910","1,0000000000","1,0004880000","1,0026000000","1,2390793493","1,0044000000","1,0035000000","1,0035000000","1,2225226176","0,54%","0,4273%"
01/2018,"954,00",-,"5.645,80","5.645,80",TRUE,"0,02070000","0,03430000","1,0000000000","1,0000000000","1,0023000000","1,23586609748564","1,0000000000","1,0004880000","1,0023000000","1,2358660975","1,0029000000","1,0039000000","1,0039000000","1,2182587121","0,58%","0,3994%"
02/2018,"954,00",-,"5.645,80","5.645,80",FALSE,-,"0,03200000","1,0000000000","1,0000000000","1,0018000000","1,23303012819080","1,0000000000","1,0004880000","1,0018000000","1,2330301282","1,0032000000","1,0038000000","1,0038000000","1,2135259609","0,47%","0,3994%"
03/2018,"954,00",-,"5.645,80","5.645,80",FALSE,-,"0,03010000","1,0000000000","1,0000000000","1,0007000000","1,23081466179956","1,0000000000","1,0004880000","1,0007000000","1,2308146618","1,0009000000","1,0010000000","1,0010000000","1,2089320192","0,53%","0,3855%"
04/2018,"954,00",-,"5.645,80","5.645,80",FALSE,-,"0,02940000","1,0000000000","1,0000000000","1,0021000000","1,22995369421362","1,0000000000","1,0004880000","1,0021000000","1,2299536942","1,0022000000","1,0021000000","1,0021000000","1,2077242949","0,52%","0,3715%"
05/2018,"954,00",-,"5.645,80","5.645,80",FALSE,-,"0,02720000","1,0000000000","1,0000000000","1,0043000000","1,22737620418483","1,0000000000","1,0004880000","1,0043000000","1,2273762042","1,0040000000","1,0014000000","1,0014000000","1,2051933888","0,52%","0,3715%"
06/2018,"954,00",-,"5.645,80","5.645,80",FALSE,-,"0,02280000","1,0000000000","1,0000000000","1,0143000000","1,22212108352567","1,0000000000","1,0004880000","1,0143000000","1,2221210835","1,0126000000","1,0111000000","1,0111000000","1,2035084769","0,52%","0,3715%"
07/2018,"954,00",-,"5.645,80","5.645,80",FALSE,-,"0,00840000","1,0000000000","1,0000000000","1,0025000000","1,20489114022051","1,0000000000","1,0004880000","1,0025000000","1,2048911402","1,0033000000","1,0064000000","1,0064000000","1,1902961892","0,54%","0,3715%"
08/2018,"954,00",-,"5.645,80","5.645,80",FALSE,-,"0,00590000","1,0000000000","1,0000000000","1,0000000000","1,20188642416011","1,0000000000","1,0004880000","1,0000000000","1,2018864242","0,9991000000","1,0013000000","1,0013000000","1,1827267381","0,57%","0,3715%"
09/2018,"954,00",-,"5.645,80","5.645,80",FALSE,-,"0,00590000","1,0000000000","1,0000000000","1,0030000000","1,20188642416011","1,0000000000","1,0004880000","1,0030000000","1,2018864242","1,0048000000","1,0009000000","1,0009000000","1,1811911896","0,47%","0,3715%"
10/2018,"954,00",-,"5.645,80","5.645,80",FALSE,-,"0,00290000","1,0000000000","1,0000000000","1,0040000000","1,19829154951158","1,0000000000","1,0004880000","1,0040000000","1,1982915495","1,0045000000","1,0058000000","1,0058000000","1,1801290734","0,54%","0,3715%"
11/2018,"954,00",-,"5.645,80","5.645,80",FALSE,-,-,"1,0000000000","1,0000000000","0,9975000000","1,19351747959321","1,0000000000","1,0004880000","0,9975000000","1,1935174796","0,9979000000","1,0019000000","1,0019000000","1,1733237954","0,49%","0,3715%"
12/2018,"954,00",-,"5.645,80","5.645,80",FALSE,-,"0,00140000","1,0000000000","1,0000000000","1,0014000000","1,19650875147188","1,0000000000","1,0004880000","1,0014000000","1,1965087515","1,0015000000","0,9984000000","0,9984000000","1,1710987079","0,49%","0,3715%"
01/2019,"998,00",-,"5.839,45","5.839,45",TRUE,"0,03430000","0,04480000","1,0000000000","1,0000000000","1,0036000000","1,19483598109835","1,0000000000","1,0004880000","1,0036000000","1,1948359811","1,0032000000","1,0030000000","1,0030000000","1,1729754686","0,54%","0,3715%"
02/2019,"998,00",-,"5.839,45","5.839,45",FALSE,-,"0,04110000","1,0000000000","1,0000000000","1,0054000000","1,19055000109441","1,0000000000","1,0004880000","1,0054000000","1,1905500011","1,0043000000","1,0034000000","1,0034000000","1,1694670674","0,49%","0,3715%"
03/2019,"998,00",-,"5.839,45","5.839,45",FALSE,-,"0,03550000","1,0000000000","1,0000000000","1,0077000000","1,18415556106466","1,0000000000","1,0004880000","1,0077000000","1,1841555611","1,0075000000","1,0054000000","1,0054000000","1,1655043526","0,47%","0,3715%"
04/2019,"998,00",-,"5.839,45","5.839,45",FALSE,-,"0,02760000","1,0000000000","1,0000000000","1,0060000000","1,17510723535244","1,0000000000","1,0004880000","1,0060000000","1,1751072354","1,0057000000","1,0072000000","1,0072000000","1,1592444327","0,52%","0,3715%"
